Station2_mp_6,Station2_mp_7,Station2_mp_8,Station2_mp_9,Station2_mp_10,Station2_mp_11,Station2_mp_12,Station2_mp_13,Station2_mp_14,Station2_mp_15,Station2_mp_16,Station2_mp_17,Station2_mp_18,Station2_mp_19,Station2_mp_20,Station2_mp_21,Station2_mp_22,Station2_mp_23,Station2_mp_24,Station2_mp_25,Station2_mp_26,Station2_mp_27,Station2_mp_28,Station2_mp_29,Station2_mp_30,Station2_mp_31,Station2_mp_32,Station2_mp_33,Station2_mp_34,Station2_mp_35,Station2_mp_36,Station2_mp_37,Station2_mp_38,Station2_mp_39
36124.3009260275,0.0035886826424843207,58850.89,41564.2,16006.2,0.003970703,0.001261719,33.43374368491699,0.0009169544360274133,1184.3844291622538,24373726.798380997,0.001580078,42667.81,8983600.588935459,0.003164063,36169.2,0.003621094,54803.68,37363.17,16135.02,0.003970703,0.001294922,32.68533,0.0008550435161216593,1192.0037288897681,24968580.0,0.001570313,38597.52,6989267.0,0.003097656,-0.001736109883459977,0.00041519121253589175,-0.0013768898343984796,0.0006054882981284173
39431.218036457794,0.003676612276348526,55342.02,38278.36,16217.69,0.003917969,0.001259766,32.913149880102196,0.000935563334793175,1122.022106546644,25825088.31383846,0.001595703,39232.0,5376141.82922892,0.003078125,39180.09,0.003673828,57437.73,39964.54,16433.03,0.003939454,0.00128125,36.53066,0.0008877790822846962,1164.8677254502818,26010370.0,0.001595703,41466.14,8148680.0,0.00309961,-0.00045837224263709533,0.0008564242407365131,-0.0011512554201409603,0.001474409124388689
36870.18891633872,0.0037068213232979382,54563.34,37384.32,16256.14,0.003890625,0.001261719,28.70190584452987,0.000982563492488329,1171.2162487773162,24902464.655266996,0.001548828,38609.06,6352857.400086495,0.003060547,37132.45,0.003689453,55688.1,38255.29,16060.03,0.003972657,0.001306641,32.68533,0.0009751487709666819,1231.315167704394,24811000.0,0.001566406,39437.73,4833537.0,0.003078125,-0.0001438978148202399,0.0021466264306342145,-0.0005790867767527362,0.0003258626380095725
38184.08168616334,0.0036914546519809907,54734.46,37722.71,16092.72,0.003916016,0.001285156,27.478205122149994,0.0008454764017469932,1141.8947367874607,26547342.30134191,0.001539063,38701.35,5644338.524713151,0.003087891,38368.73,0.003671875,56955.14,39318.52,16296.52,0.004,0.001318359,23.07199,0.0008706250124175838,1170.6746936752747,27153000.0,0.001546875,40470.2,10649470.0,0.003117188,-0.0003810928071216711,0.0005091870464288996,-0.00019796357614687836,0.0023195109122084046
36318.01231226348,0.0037048099928852947,58314.46,41006.63,16100.41,0.003984375,0.001246094,25.0162718039725,0.0009019372940530153,1159.4084326686568,24675618.97748435,0.001597656,42225.59,10143419.114028195,0.003158203,35976.93,0.003644531,55811.15,38103.4,16327.28,0.003917969,0.001283203,36.53066,0.000985113993803408,1188.2613667426463,24507990.0,0.001566406,39270.46,7076778.0,0.003066406,-0.0001600188625143186,0.0012115135710546428,-0.001667992628510411,0.0008872442227477466
38049.1844946907,0.003693411062127773,57041.66,39654.99,16067.72,0.003972657,0.001324219,28.638587658295933,0.0008855587536736387,1167.2561393345563,25209119.119301964,0.001537109,40758.6,9778754.227356385,0.003134766,38372.57,0.003652344,56376.42,39228.16,16336.89,0.004060547,0.001298828,30.76266,0.0008892166659054333,1126.8920933192899,24375700.0,0.001605469,40495.2,5830696.0,0.003177735,-0.000462697509654792,0.0009708411944995933,-0.0014583392391434252,0.001284795389346534
36952.111900541924,0.003617025027231226,55307.41,38059.18,16008.12,0.003945312,0.00128125,28.348206598263747,0.0008895048584514037,1170.2397357766654,30567525.60242845,0.001603516,39097.41,8427569.83103364,0.003144532,36840.21,0.00366211,55986.12,38564.84,16213.84,0.003949219,0.001324219,30.76266,0.0008216156277340392,1179.1283819770001,28192710.0,0.001603516,39731.89,7306462.0,0.003146484,-0.0009863988301281085,0.0005180546682832009,-0.00035236037896351434,0.002326325122362413
38863.07302568211,0.003628396368856303,52971.37,34594.53,16306.13,0.003945312,0.001304688,38.850974064055016,0.0009493026882646848,1118.4240906630223,24444794.463861655,0.00159961,36017.31,5324079.747428318,0.003146484,38999.36,0.003621094,56932.07,39791.5,15831.23,0.003945312,0.001294922,36.53066,0.0009802144339749888,1190.451397738961,24589700.0,0.001546875,40977.78,9497265.0,0.003103516,-0.0016726038130664342,0.0023422534672023843,-0.001835919112321805,0.0008153955656797897
38468.1517720316,0.003615009520659181,57747.28,40585.56,15700.49,0.004,0.001310547,33.8107450517902,0.0009019674481607917,1117.7436033378033,25487665.16033507,0.001572266,41812.22,8198022.853626853,0.003169922,38605.21,0.003650391,56922.45,39922.24,15856.23,0.003908203,0.001253906,36.53066,0.000886804090169005,1112.9765728381558,24507990.0,0.001574219,40987.39,8914322.0,0.003083985,-0.0009964714039094708,0.0011784842571389035,-0.0006278763572252593,0.0015449919594183012
36314.87493432523,0.0037008039842477644,56993.59,40124.12,16023.5,0.003960938,0.001306641,37.87787932926195,0.0009355476049471496,1105.935010181974,25227190.74704046,0.001564453,41064.3,8677768.680648612,0.003146484,36801.75,0.003677735,55490.07,38118.78,16094.64,0.003966797,0.001300781,34.60799,0.0009940557871758507,1216.4401538628001,24453500.0,0.001574219,39072.42,7952658.0,0.00309961,-0.000665332019515025,0.002344652109337107,0.0005856260561264114,0.0015710355916626765
35913.769603529756,0.0036424616714317445,56749.42,39581.93,16135.02,0.003966797,0.001298828,31.542920457112697,0.0008864992732676533,1188.2757649433333,26293768.736746177,0.001578125,40729.76,7556107.429491433,0.003138672,36424.91,0.003664063,54273.02,37376.63,16488.79,0.003947266,0.001314453,40.37599,0.0009292130626846876,1170.1850393602488,26142160.0,0.001623047,38276.44,5917365.0,0.003021484,-0.0001667095659522946,0.000861302791710922,-0.0005315749389023712,0.000781788107096329
38372.97118525486,0.00368094787454406,57505.02,40452.89,15971.59,0.003988281,0.001292969,32.61152337357991,0.000916380878894833,1229.4539323589613,26338347.667964973,0.00159961,41571.89,11540221.839125667,0.003154297,38241.83,0.003636719,56739.8,39289.68,16388.81,0.003976563,0.001302734,30.76266,0.0009621306257019362,1154.9912611619102,25737230.0,0.00159375,40391.37,9765733.0,0.003140625,-0.0015364931704834892,0.0018983072200535482,-0.0018502998633838142,0.000810443170470575
35132.24822758512,0.0036543430294136265,55715.02,37791.93,16125.4,0.003945312,0.001261719,22.815252150888263,0.0009878836161970406,1124.0489319135495,26261885.05785703,0.001597656,39364.66,6659256.833736704,0.00309375,34848.32,0.003648438,53317.46,35171.33,16338.82,0.003914063,0.001298828,32.68533,0.0008932721963023261,1109.3475473583717,26119300.0,0.001541016,36765.22,6606446.0,0.003041016,-0.0010245556415623058,0.0016962582141652415,-0.0002572430722020996,0.0008290781449789223
34701.7854248104,0.003701707245784598,56635.98,39339.67,15983.12,0.003917969,0.001246094,28.589311131334036,0.0009462705910451484,1188.875028737849,25006516.70650872,0.00159375,40587.48,7212538.9040465215,0.003109375,34698.36,0.0036875,52617.61,35544.33,16829.1,0.003949219,0.001351563,26.91733,0.0009028281363503727,1174.6934719900207,24932080.0,0.001578125,36367.23,5086083.0,0.003015625,-0.0005987395870971748,0.0009948177244777868,-0.0005596500743693695,0.0014230313705050955
37378.90561712208,0.0035836241321820003,57107.03,39899.17,15954.28,0.003960938,0.001298828,34.814576315852,0.0009374561626567417,1129.0793703317302,27581394.354570933,0.001568359,41091.22,6507301.685663169,0.003134766,37159.37,0.003619141,55515.06,38478.32,15931.21,0.003947266,0.001291016,34.60799,0.0008808312766888302,1201.4871044630072,28217020.0,0.001625,39674.22,7818657.0,0.003101563,-0.0018512578483024294,0.0018815359841434709,-0.000500250480628255,0.0008566784464787225
37545.031163241605,0.003674036637768309,57597.31,40127.97,16433.03,0.003992188,0.001296875,21.67400571265819,0.000925743941984676,1216.3301403604219,26791508.94773224,0.001605469,41346.93,9055942.851968858,0.003167969,37345.87,0.003679688,55374.71,37707.33,16356.12,0.003957031,0.001257813,21.14933,0.000953023894799324,1171.088174909239,27597380.0,0.001603516,39005.13,9698619.0,0.003146484,-0.0012084495174886534,0.002105515479242945,-0.0003890764811743917,0.0021365435291430196
38194.34318204587,0.0036939755223120746,57474.26,40193.34,16121.56,0.003992188,0.001314453,35.95154150068747,0.0009606726168586119,1171.7862187504584,24819305.538268425,0.001570313,41339.25,9153010.981078131,0.003169922,38349.5,0.003712891,56495.63,39243.54,16146.55,0.003962891,0.0013125,40.37599,0.000903207799536272,1184.4331165952415,23726390.0,0.001576172,40445.21,7820550.0,0.003134766,-0.00140435783299184,0.0012623041240787864,-0.0017272808228288828,0.0006149626113763483
39597.726493452625,0.003631146605725954,58399.06,40077.98,15877.38,0.003998047,0.001292969,39.79544697533058,0.0008087539027421545,1130.679226732459,26018424.24282152,0.001591797,42373.64,7929649.16346292,0.003167969,38899.38,0.003591797,57435.8,40176.03,16386.88,0.003964844,0.001287109,38.45333,0.0009367843446973977,1165.2912190904171,25030430.0,0.001568359,41387.31,8671600.0,0.003064453,-0.0002752412085534813,0.001727051317246821,-0.0003077112883715366,0.0019523682749913581
34184.88588125815,0.0036246654570083942,55649.65,38236.06,16127.32,0.003941406,0.001277344,26.07867062547092,0.000892332331188896,1121.3048041905365,24788956.441865195,0.001609375,39418.5,6687358.368360208,0.003107422,34142.71,0.003597656,52309.98,35328.99,16185.0,0.003919922,0.001345703,26.91733,0.0009313296151043345,1258.7607470720625,26782240.0,0.00159961,36280.71,6956461.0,0.003111328,0.0006195742276835026,0.0017869791639184415,-0.0017524609096292785,0.0018880021167245796
37151.859315936395,0.0036411209509854114,53957.7,35842.34,16227.3,0.0039375,0.001359375,37.55244623186722,0.0009135727008611766,1150.900234388777,28970805.364168715,0.001570313,37099.77,4931603.889142759,0.003113281,37328.56,0.003611328,56020.73,38655.2,16334.97,0.003892578,0.001238281,40.37599,0.0008460421542072525,1121.0990171531557,28650940.0,0.001595703,39908.78,7000202.0,0.003101563,-0.0005076332532886539,0.0006643628677967697,-0.0013944081564725575,0.0019447809052586893
38972.59851765782,0.0036441748058846073,57628.07,40545.18,16167.7,0.004019531,0.001308594,31.81845037769593,0.0007919777509081905,1244.3798604120586,26172334.11582768,0.001589844,41646.88,11362073.803387651,0.003169922,38937.84,0.00363086,57320.45,40389.45,16063.88,0.003927735,0.00125,24.99466,0.0009151743560159794,1171.3215919634586,26387780.0,0.001576172,41466.14,7521290.0,0.003140625,-0.000359093216582156,0.0010896076020017933,-0.001779470851730305,0.0020966158951325727
36516.847361110624,0.0037017258491795785,58058.75,40600.94,16144.63,0.003994141,0.001300781,35.39922936925598,0.0008068241594481401,1129.3050380763843,27773738.700154852,0.00159375,41873.75,8822205.718503082,0.003150391,36323.01,0.003673828,55640.04,38141.85,16073.49,0.003945312,0.001283203,36.53066,0.0010145396336908368,1173.8385247741207,26387300.0,0.001601563,39224.31,6606446.0,0.0030625,-0.0002686431921208601,0.0009614422515464905,-0.0003871082004594502,0.001672607029546286
37000.08130718763,0.0036752449625975614,57124.34,39876.1,16100.41,0.003904297,0.001210938,31.714783015323757,0.0009098999028666439,1149.0768703476747,26223480.865707565,0.001597656,40979.71,12473347.969973085,0.003150391,37097.84,0.003652344,54003.85,36563.34,16048.49,0.003970703,0.001306641,28.83999,0.00091101509448956,1170.8786099615759,25902310.0,0.001597656,37747.7,7787729.0,0.003101563,-0.0005157683028181097,0.00045094512199191094,-0.0012465899055547596,0.001883093214539704
38531.07281684899,0.003714473856068668,55824.61,38732.11,15823.54,0.003939454,0.001291016,41.6462299123196,0.0009706405220681492,1210.0114192181509,25612506.387383997,0.001574219,39851.1,6866183.300448882,0.003054688,38189.92,0.003695313,56493.7,39151.25,16075.41,0.003994141,0.001289063,34.60799,0.0009090573010822456,1123.5943579061013,24500250.0,0.001597656,40285.63,7951802.0,0.003142578,-0.0018257710218276906,0.0018132736978206101,0.0005114802977725101,0.0011442738655899566
38286.04470293761,0.0036936517549476617,58606.71,41954.5,15996.58,0.003912109,0.001236328,34.04287891679165,0.0010042575332188074,1109.6016763958273,25247327.927180205,0.001607422,42792.78,11738402.184407426,0.003148438,38014.96,0.003703125,55953.43,38784.02,16194.62,0.004,0.001310547,30.76266,0.0009000088123321182,1189.2857116442922,25913110.0,0.001607422,40052.98,7229901.0,0.003177735,-4.756188194813757e-05,0.0014900230307307268,-0.0012867634129269485,0.0010290136263101763
37452.631066011614,0.003681544912099982,53900.02,36617.18,15950.44,0.003945312,0.001285156,17.974628809243196,0.0008867470647067919,1140.0144919258073,25925147.00361483,0.001603516,38141.85,7228907.002700602,0.003103516,37007.48,0.003669922,55547.75,38709.04,16267.68,0.003943359,0.001283203,30.76266,0.0009237485987007591,1192.4620387546565,23634960.0,0.00159375,39654.99,7148112.0,0.00309375,-0.00037885413891828375,0.001083449404130333,-0.001789744544375885,0.0015159801509270678
39653.133654340716,0.0036480161017704805,56486.01,39445.42,15848.54,0.003966797,0.00128125,30.79859649839503,0.0009207680752552243,1201.3651504243733,26729059.68977033,0.001601563,40547.11,7968394.042851567,0.003166016,39510.79,0.003650391,57520.41,40118.35,16311.9,0.0039375,0.001251953,38.45333,0.0007995120293608317,1171.7125665231817,28010780.0,0.001597656,41212.35,8695573.0,0.003179688,-0.00048312761641350387,0.001607867666773735,-0.0004685373720318336,0.0012109118767205471
39006.37818299559,0.00366602451433842,55536.21,38291.82,16019.66,0.003910156,0.001287109,31.06046938303816,0.0009366473051417127,1120.7365793899414,26144251.361064475,0.001574219,39520.41,6397282.0172077995,0.003091797,39803.04,0.00365625,56822.48,39528.09,16179.24,0.003949219,0.001273438,28.83999,0.0008986464725754125,1235.2304811515207,26487990.0,0.001578125,40625.94,8367443.0,0.003117188,-0.00047023295646077463,0.0017313259204361413,-0.0003780814709978236,0.0006714039539955614
36896.88089569026,0.0036193136504117083,57941.47,40810.51,16075.41,0.003998047,0.001320313,32.7781747578729,0.000875880648183652,1136.4294361363213,25373407.966877233,0.001595703,41887.21,12429472.57158156,0.003166016,36467.21,0.003654297,55743.86,38241.83,16113.87,0.003939454,0.001300781,34.60799,0.000980799105230544,1183.7841727863372,26191310.0,0.001601563,39431.96,6661137.0,0.003072266,-0.00044442957141687317,0.0020114958263938707,-0.0017088854722977225,0.00143510001473203
36890.73778761052,0.0037066882581045773,56066.87,38411.03,16061.95,0.00397461,0.001287109,27.71096489685755,0.0009938305957296195,1171.6646954511561,24899878.876968097,0.001574219,39756.89,6053620.181530496,0.003109375,36797.91,0.003693359,54203.8,36586.41,16529.16,0.003939454,0.001283203,30.76266,0.0009379142738684978,1185.869399223131,23768530.0,0.001601563,37815.0,6223625.0,0.003117188,-0.0004992772677054294,0.002273976259257357,-0.0004493797503417008,0.00014776045019010441
36223.14367946185,0.003709137109052411,56859.01,39528.09,16094.64,0.00396875,0.001265625,26.385536807943065,0.0009338065586115277,1145.6084887787733,25896916.089708775,0.001597656,40704.77,7908639.039428225,0.003167969,36319.16,0.003669922,54870.97,37582.36,16492.63,0.003945312,0.0013125,26.91733,0.0009295361268071736,1179.3782222751265,25060240.0,0.001595703,38737.88,6116572.0,0.003072266,-0.0004634149876837682,0.0023776758131086595,-0.0017889238211428425,0.0013427254965070144
39921.05232959304,0.003630764205957488,54209.57,36711.39,16509.94,0.003886719,0.00121875,31.24034631921346,0.0008215457762579813,1187.5774351547573,24984645.499366358,0.001566406,37913.05,6771185.124189769,0.00303711,40099.13,0.003703125,56201.45,39083.96,16161.93,0.003888672,0.001289063,38.45333,0.0009542674997285557,1130.8765705101403,24396130.0,0.001566406,40204.87,8093989.0,0.003085938,-0.00021546065847206393,0.0011450874774675934,0.0005528695456367109,0.001392976737351089
36542.15799332898,0.0036226408425350533,57929.93,40766.29,15950.44,0.003962891,0.001324219,29.971427883018166,0.0009181500285854583,1105.1717628544784,26858947.017429564,0.001566406,42079.47,6158692.603610366,0.00316211,36094.21,0.003589844,55361.25,38211.07,16110.02,0.003943359,0.001296875,34.60799,0.000903653122625556,1161.6789609359778,25848430.0,0.001568359,39135.87,6289251.0,0.003091797,-0.0017296479098136957,0.000593549793704858,-0.0003174205727036952,0.00053745917349275
37541.42798968589,0.003687941822016128,52571.46,35215.55,16294.6,0.00390625,0.001369141,29.125115378238593,0.000852184627120595,1144.6186609843135,25770225.483366847,0.001544922,34565.69,5957992.6662280755,0.003085938,37609.27,0.003666016,56122.63,38864.77,16259.99,0.003996094,0.001292969,26.91733,0.0008810393044810473,1167.3960673767367,25448120.0,0.00159961,40039.52,7554471.0,0.003148438,-0.00151497207777637,0.0012660452841190828,-0.0003922545264002659,0.0008609441030622673
39876.24135736374,0.003644779130825773,54944.03,37026.71,16450.33,0.0039375,0.001261719,35.22931162319733,0.0008954379898082044,1160.2199388552217,27395868.861523233,0.001601563,38247.6,6063126.390025213,0.003136719,39768.43,0.003681641,57787.66,40360.61,16210.0,0.003943359,0.001220703,36.53066,0.000893263962350024,1205.662172835965,27104200.0,0.00159961,41691.09,9001833.0,0.003164063,-0.00042251159009910774,0.0024380445774595094,-0.0010621958301873953,0.0019214942932474337
37972.88254436803,0.003661789352464948,54901.73,37643.88,15985.05,0.003962891,0.001310547,33.51327010069387,0.0009502950204388809,1172.6027919571552,25741399.660316512,0.001564453,38957.06,7153206.529404304,0.003146484,37753.48,0.003679688,56303.36,39082.04,15933.13,0.003970703,0.001300781,42.29866,0.0009721466089020009,1180.3502900406054,26103750.0,0.001574219,40233.71,7033023.0,0.003089844,-0.00132932329271501,0.0008087027982085285,-0.0012401512003738964,0.0013564959549138788
39619.68822030147,0.0036531178081591438,57222.39,40047.21,16102.33,0.003939454,0.00125,31.882115752230817,0.0009575716176174149,1195.1439370746668,24380753.749341924,0.001572266,41125.83,7555529.614104295,0.003070313,39910.71,0.003628906,58116.43,40385.61,16160.01,0.003919922,0.001246094,40.37599,0.0009221720314369043,1154.423825835447,23558260.0,0.001570313,41771.85,8017428.0,0.003125,-0.0007517926539489483,0.0012399045854616922,-0.0009219710288525081,0.0011706640939360229
37405.791983349154,0.003681954053156411,57280.07,40047.21,15856.23,0.004023438,0.001326172,32.727917286651426,0.0009619577884109373,1174.1628401355686,24509334.719751213,0.001603516,41298.87,8762663.422836708,0.003201172,37551.59,0.003650391,55338.18,38188.0,16019.66,0.00396875,0.001292969,34.60799,0.0009998180733282666,1263.974078850881,24399040.0,0.001578125,39597.31,7743974.0,0.00309375,-0.0014782170180365633,0.0010387563199011397,-0.0019516558552779635,0.0009119593717304941
37318.41900961912,0.0036625612514358096,56635.98,39189.7,16283.06,0.003994141,0.001316406,28.002599314119518,0.000910985207732825,1164.4724794091767,29299687.004622675,0.001576172,40304.85,7334312.008584837,0.003166016,37557.36,0.003675781,56482.17,39101.26,15965.82,0.003916016,0.001212891,30.76266,0.000877465343454082,1246.0091857498699,29272430.0,0.00159375,40433.67,4833537.0,0.003091797,-0.0010110820288959487,0.0012968250963877037,-0.0006421880715936155,0.002176039480098651
39795.87983903559,0.0036455744678848723,56176.46,39030.12,16073.49,0.003951172,0.001271484,25.403441272512886,0.000892248368070094,1152.413921965367,26916282.316738002,0.001597656,40033.76,5381226.10179979,0.003148438,39576.16,0.003638672,58047.21,40591.33,16075.41,0.00396875,0.001285156,26.91733,0.0009982277642227306,1149.1521310039625,27434460.0,0.001576172,41948.73,8301802.0,0.003050781,-0.0011901902872495645,0.0016264264932894326,0.0009817890029652832,0.001903320441111179
36900.6223240261,0.003613543193597158,57766.51,40616.32,16058.11,0.003998047,0.001292969,35.552422812981426,0.0008877677398499809,1245.7796925947182,23884903.42992873,0.001601563,41787.23,7730081.48952443,0.003175781,36809.45,0.003646485,56064.95,38245.68,15933.13,0.003875,0.001298828,36.53066,0.0009738826080507545,1163.5153351706244,23689550.0,0.001548828,39476.18,6879885.0,0.0030625,-0.0017721799552042315,0.0011629764575342735,-0.0005870347007925486,0.00113509444312274
37062.539810993396,0.003681604797847692,57866.48,40491.35,16342.66,0.003927735,0.00121875,35.97796694473243,0.0008416844420904017,1201.528802424865,25799568.055455454,0.001603516,41618.04,8262809.291309219,0.003158203,37461.23,0.003705078,56122.63,38912.84,16150.4,0.003947266,0.001304688,38.45333,0.0009611132544586228,1096.1472930706577,24311480.0,0.001566406,40179.88,8203371.0,0.003097656,-0.0005273700989665473,0.00020967052290143625,-0.001501977119681839,0.0019260347921975993
37122.25274144779,0.0036783275147038467,56374.5,37167.06,16350.35,0.003970703,0.001289063,35.27706306144964,0.0008821906569299982,1213.733297009525,27685490.54594441,0.00159961,40245.25,8036113.666803095,0.003115234,37090.15,0.003658203,54534.5,36942.11,15992.74,0.003939454,0.001294922,38.45333,0.0008835048884226921,1134.238326421131,27353910.0,0.001601563,38345.65,11027540.0,0.00306836,-0.0008187287532477531,0.0024321990595374647,-0.0004643529839601825,0.0011000010558539415
34716.08036447345,0.0036445809965900164,57045.5,39764.58,16240.76,0.00396875,0.001234375,25.51748499647209,0.0009165811293840002,1121.7652265664356,25970995.819740284,0.001597656,40712.46,5981443.042621723,0.003136719,33837.0,0.003650391,53544.33,36467.21,16156.16,0.003945312,0.001316406,32.68533,0.0008933259981173863,1205.733185298083,26135420.0,0.001609375,37434.31,6116572.0,0.003103516,-0.001820961414024924,0.0022693154120003185,-0.0007173564526043769,0.001420340125962371
37491.952569004876,0.0036442162217873524,57268.54,39887.63,15956.21,0.003945312,0.001271484,28.78570199495099,0.0009335109473112539,1181.1426136906084,27468559.270935077,0.001605469,41121.99,10326817.383611359,0.003132813,37449.69,0.003697266,53590.47,36203.8,16046.57,0.003939454,0.001300781,24.99466,0.000860534476315235,1160.7363645215498,26243340.0,0.001603516,37207.44,8236176.0,0.003054688,-0.0017988686237293055,0.0013398872728318236,-0.00014080130815460662,0.0011584958955837095
37611.35114585522,0.0036451386190987766,55988.04,38585.99,16469.56,0.003962891,0.001300781,28.410477174028053,0.0008071707981541054,1162.9992218437337,25225835.79795451,0.001595703,39756.89,6219059.332825076,0.003115234,37590.05,0.003640625,55941.89,38491.78,16004.27,0.003900391,0.001257813,30.76266,0.0009297397852727557,1155.9133541795009,25738970.0,0.001570313,39626.15,8345558.0,0.00309375,-0.0006393945369278895,0.0012746924050102235,-0.0010038307814702258,0.0011813875236396933
38307.48302534218,0.003614143071774986,56778.25,39460.8,15952.36,0.003970703,0.001314453,33.821881938381026,0.0009723911084765491,1181.725196190655,28301760.470699478,0.001572266,40624.02,8669752.983303178,0.003117188,38616.75,0.003638672,56128.39,38814.79,15985.05,0.003994141,0.0013125,36.53066,0.0009254646879629031,1116.9154009778035,28337100.0,0.001603516,40120.28,7485796.0,0.003119141,-0.0013462298917327434,0.0014615549426508214,-0.000507678705493029,0.0011868735602742725
37047.02469806462,0.0036854104838197673,56716.73,39610.77,16036.96,0.003962891,0.001283203,40.084085005698455,0.0009093308996766311,1177.04665934609,26351744.143496506,0.001597656,40781.67,6537009.304353582,0.003185547,36599.87,0.003728516,55282.42,38111.09,15917.75,0.003939454,0.001298828,36.53066,0.0009617822144923321,1144.9963176297815,25994790.0,0.001574219,39278.15,6989267.0,0.003123047,-0.0006142436189258082,0.0014303586547900968,-4.1111570057115803e-05,0.00045359547965145847
37884.437724400734,0.003632091934903645,57066.65,39822.26,15813.93,0.004,0.001308594,30.53320260937776,0.0009361524681436403,1113.749342506419,25069013.657986894,0.001574219,41106.6,7628201.563760651,0.003142578,37914.98,0.003646485,56395.64,39195.47,16129.25,0.003925781,0.001279297,34.60799,0.0009118133880504131,1157.5023754594972,24654380.0,0.001572266,40341.38,9080857.0,0.003111328,-0.001749834924039341,0.0010641644048084104,-0.001727304604585961,0.002123186947649386
38314.12285584705,0.003634164462236216,53900.02,36947.88,16286.91,0.003943359,0.001314453,25.35227641769937,0.0009133449396429228,1225.5354668595126,26047654.951731768,0.001609375,37951.51,4854946.239228443,0.003119141,38768.64,0.003621094,56718.66,39037.82,16129.25,0.003947266,0.001296875,28.83999,0.0009265026458749443,1149.9026449675287,26109810.0,0.001595703,40181.8,8454940.0,0.003085938,-0.001117104323915664,0.0012667684710890045,-0.001680629838005546,0.002144882426415136
36553.33009982529,0.0036964620193294527,55540.06,38495.62,16210.0,0.00397461,0.001291016,35.72581070073199,0.0008223127907235355,1200.0467020345927,29717660.560081735,0.00159961,39545.4,6492813.009903949,0.003148438,36365.31,0.003667969,55069.0,37653.5,16458.02,0.004003907,0.001296875,38.45333,0.0009200224860612098,1142.2444218518137,27807490.0,0.001597656,38820.55,6125179.0,0.00309375,-0.0019279856739607146,0.0009370476659819135,-0.0013728435529871178,0.0007794966460419079
39607.7383341074,0.0036887670339232413,56182.23,38757.11,16250.37,0.003994141,0.001296875,27.298263392745145,0.0008099106138623448,1220.9776530351476,25996646.332455553,0.001625,40072.21,5791954.030205132,0.00316211,38857.08,0.003738281,57779.96,40549.03,16094.64,0.00396875,0.001292969,30.76266,0.0008722330982486199,1229.2317980810878,23558980.0,0.001544922,41675.71,9700256.0,0.003169922,-0.000805767309655958,0.0012726736291275296,-0.0008152000542771707,0.0020655078302249646
36524.17548537479,0.0036394279892753255,58018.38,40710.53,16279.21,0.003992188,0.001302734,28.793464808920852,0.0009496331367130205,1150.243387628008,25824579.414736398,0.001570313,41917.97,7250145.432340508,0.003166016,36261.48,0.003671875,54717.16,37443.93,16402.27,0.003917969,0.001291016,30.76266,0.0009575688437657497,1126.0969204520418,24282300.0,0.001568359,38712.88,6748633.0,0.003017578,-0.00010688794188135363,0.0006522961961138804,-0.0006190426058194526,0.001414625469221525
38626.17320613055,0.003685806248292588,57872.25,40352.92,16179.24,0.003945312,0.001242188,24.32040740686285,0.0008975030966647753,1227.822981695317,24758547.815271802,0.001605469,41619.96,8858799.027004134,0.00321875,38616.75,0.003617188,56359.12,38807.09,15896.6,0.00396875,0.001302734,21.14933,0.0009474944565101414,1203.059476408784,25370300.0,0.0015625,40120.28,11645060.0,0.0030625,0.0009104223246496877,0.0018690808358903749,-0.001841458970855059,0.001999175768370519
36596.34768793367,0.003709097873613237,54563.34,37290.11,16148.47,0.003972657,0.001310547,21.603091541715585,0.0008252730939532336,1207.8652175080103,25670454.402242362,0.001572266,38532.15,5680386.652171174,0.003117188,36601.8,0.003679688,55026.71,37218.97,15963.9,0.003970703,0.001304688,30.76266,0.0008773647094705518,1169.0952404464745,27477450.0,0.00159375,38401.41,10515230.0,0.003117188,-0.0014553516706667566,0.002398772827125696,-0.0012675724080082663,0.0006665413222469304
40599.386873474876,0.0036632735957561804,56072.64,38610.98,16265.76,0.0039375,0.001287109,37.80198360548366,0.0009736460030883403,1178.5466583037428,25210807.898524832,0.001572266,39739.59,8963396.331276054,0.003111328,41196.97,0.003648438,58291.39,40868.2,16242.68,0.003945312,0.001246094,38.45333,0.0009717731202840872,1166.1155067823581,24361100.0,0.001542969,42169.84,9025551.0,0.003115234,-0.00023696971034675303,0.0023880732177379445,-0.0004121038740709388,0.0013454557970027385
38478.550234615184,0.0036240533669080594,57008.98,39820.34,15940.83,0.003996094,0.00128125,39.863419667886475,0.0009218647915851892,1195.3694653297566,28608449.21375606,0.001601563,40977.78,6712035.59149855,0.003160156,38632.13,0.003615235,57141.64,39618.46,16100.41,0.003945312,0.001277344,36.53066,0.0009373162116213948,1197.3922867398016,26368050.0,0.001609375,40791.29,8509630.0,0.003146484,-0.0005779610667445625,0.0019263423862075173,-0.001816355056665662,0.0019899650347206758
39084.48930559069,0.003644478899741559,52463.79,33727.41,15975.43,0.003943359,0.0013125,36.559996049363846,0.0009529110567851752,1105.7385845754634,25219599.049818974,0.001609375,36155.74,4061923.306293102,0.003146484,38918.61,0.003650391,57799.19,40572.1,15787.01,0.003894531,0.001234375,34.60799,0.0009744471395456044,1185.4915568921285,26091110.0,0.001544922,41796.84,7258620.0,0.003089844,0.001307917024203747,0.00227284930899183,-0.0014211229011066233,0.0013499250849148498
